http,1369
http,22222
http,2363
http,2680
http,2929
http,3333
http,5050
http,60087
http,6797
http,7678
http,80
http,8000
http,8080
http,8081
http,8082
http,8088
http,8098
http,8193
http,8222
http,86
http,8789
http,8800
http,8888
http,8899
http,9080
http,9192
http,9983
http,9988
http,9989
https,443
https,8443
